name,size,rank,time,comparisons
quickselect,898000,224500,0.017121,4054912
quickselect,899000,224750,0.009398,2039638
quickselect,900000,225000,0.012079,2273324
quickselect,901000,225250,0.009574,1735614
quickselect,902000,225500,0.007847,1576320
quickselect,903000,225750,0.011901,2227631
quickselect,904000,226000,0.013345,2730717
quickselect,905000,226250,0.010893,2321745
quickselect,906000,226500,0.016183,4033316
quickselect,907000,226750,0.019323,4528007
quickselect,908000,227000,0.017324,4356169
quickselect,909000,227250,0.007183,1590458
quickselect,910000,227500,0.016354,3689282
quickselect,911000,227750,0.019410,4538234
quickselect,912000,228000,0.012536,2624530
quickselect,913000,228250,0.011075,1924857
quickselect,914000,228500,0.012305,2598083
quickselect,915000,228750,0.012729,2354956
quickselect,916000,229000,0.013536,3290457
quickselect,917000,229250,0.013542,3669111
quickselect,918000,229500,0.011655,2318688
quickselect,919000,229750,0.015366,3413569
quickselect,920000,230000,0.014811,3231581
quickselect,921000,230250,0.014439,3089283
quickselect,922000,230500,0.013348,2887935
quickselect,923000,230750,0.012523,2909432
quickselect,924000,231000,0.016375,3950397
quickselect,925000,231250,0.010529,1902738
quickselect,926000,231500,0.014155,3603773
quickselect,927000,231750,0.014229,3555932
quickselect,928000,232000,0.013789,2671404
quickselect,929000,232250,0.011904,2251338
quickselect,930000,232500,0.013036,2588881
quickselect,931000,232750,0.011766,2457850
quickselect,932000,233000,0.014127,3311415
quickselect,933000,233250,0.016428,4043252
quickselect,934000,233500,0.012383,2821396
quickselect,935000,233750,0.010295,2698570
quickselect,936000,234000,0.013474,2986043
quickselect,937000,234250,0.009157,1878362
quickselect,938000,234500,0.013185,3699152
quickselect,939000,234750,0.009758,2289413
quickselect,940000,235000,0.014300,3167172
quickselect,941000,235250,0.015245,4287556
quickselect,942000,235500,0.015819,3836036
quickselect,943000,235750,0.018346,4340118
quickselect,944000,236000,0.016365,3752145
quickselect,945000,236250,0.011781,2178690
quickselect,946000,236500,0.011951,2444408
quickselect,947000,236750,0.017078,3356002
quickselect,948000,237000,0.012706,2746657
quickselect,949000,237250,0.016575,2367993
quickselect,950000,237500,0.011683,2625791
quickselect,951000,237750,0.017917,2974382
quickselect,952000,238000,0.014180,2980533
quickselect,953000,238250,0.010580,2631400
quickselect,954000,238500,0.011090,2626079
quickselect,955000,238750,0.007352,1627682
quickselect,956000,239000,0.016117,3244716
quickselect,957000,239250,0.012158,2250382
quickselect,958000,239500,0.017098,4436258
quickselect,959000,239750,0.010495,2166118
quickselect,960000,240000,0.014332,3513073
quickselect,961000,240250,0.014562,3609704
quickselect,962000,240500,0.010306,1968001
quickselect,963000,240750,0.014227,3106047
quickselect,964000,241000,0.009346,1914019
quickselect,965000,241250,0.013472,3311169
quickselect,966000,241500,0.015478,2936429
quickselect,967000,241750,0.014027,3031177
quickselect,968000,242000,0.010787,1820356
quickselect,969000,242250,0.015303,3539525
quickselect,970000,242500,0.018064,4105410
quickselect,971000,242750,0.012413,2820136
quickselect,972000,243000,0.015329,3536837
quickselect,973000,243250,0.021848,5980159
quickselect,974000,243500,0.013563,3551934
quickselect,975000,243750,0.010636,2338214
quickselect,976000,244000,0.005919,1381604
quickselect,977000,244250,0.013562,2810584
quickselect,978000,244500,0.016216,3993116
quickselect,979000,244750,0.013002,2720492
quickselect,980000,245000,0.013304,2546666
quickselect,981000,245250,0.017533,3267867
quickselect,982000,245500,0.018621,4431575
quickselect,983000,245750,0.014690,3649436
quickselect,984000,246000,0.015966,3883991
quickselect,985000,246250,0.013394,2704589
quickselect,986000,246500,0.012557,3175562
quickselect,987000,246750,0.012035,2316053
quickselect,988000,247000,0.011571,2245630
quickselect,989000,247250,0.007783,2065656
quickselect,990000,247500,0.012232,2923374
quickselect,991000,247750,0.013816,2942084
quickselect,992000,248000,0.020213,4019147
quickselect,993000,248250,0.013756,2168395
quickselect,994000,248500,0.017964,4045514
quickselect,995000,248750,0.012932,2902167
quickselect,996000,249000,0.016841,3744225
quickselect,997000,249250,0.017005,3896516
quickselect,998000,249500,0.012988,2489854
quickselect,999000,249750,0.011724,2245756
quickselect,1000000,250000,0.017427,4113741
